#x_m,y_m,z_m,kappa
-162.040000,138.600000,196.440000,-0.001059
-158.939033,142.521944,196.478506,-0.000751
-155.846565,146.450550,196.515218,-0.000511
-152.760343,150.384044,196.549068,-0.000322
-149.665365,154.310650,196.581017,-0.000167
-146.573126,158.239349,196.613029,-0.000034
-143.500642,162.182986,196.649465,0.000083
-140.430571,166.128520,196.686331,0.000187
-137.382872,170.091635,196.727177,0.000274
-134.359835,174.073332,196.771799,0.000341
-131.338783,178.056504,196.816476,0.000385
-128.369666,182.078850,196.866383,0.000406
-125.418034,186.114295,196.917546,0.000403
-122.470237,190.152508,196.971121,0.000380
-119.526505,194.193725,197.022248,0.000344
-116.582457,198.234738,197.072197,0.000299
-113.637775,202.275322,197.120635,0.000252
-110.695227,206.317429,197.171475,0.000207
-107.766952,210.369465,197.237356,0.000169
-104.831714,214.416759,197.294584,0.000141
-101.901550,218.467655,197.353908,0.000123
-98.960559,222.510730,197.414259,0.000116
-96.014690,226.550308,197.474309,0.000120
-93.069053,230.590056,197.534339,0.000134
-90.126658,234.632156,197.594994,0.000158
-87.188890,238.677580,197.656276,0.000188
-84.257516,242.727599,197.718424,0.000225
-81.328634,246.779393,197.782608,0.000265
-78.398183,250.830025,197.847674,0.000306
-75.478171,254.888055,197.916866,0.000346
-72.558791,258.946534,197.986234,0.000383
-69.644829,263.008928,198.056063,0.000415
-66.737146,267.075794,198.126388,0.000438
-63.855468,271.160979,198.195889,0.000452
-60.990979,275.258236,198.266072,0.000455
-58.137557,279.363107,198.336676,0.000447
-55.307478,283.484219,198.412386,0.000425
-52.479288,287.606732,198.486026,0.000391
-49.660402,291.735771,198.553316,0.000344
-46.850919,295.871111,198.623845,0.000285
-44.049717,300.011926,198.699969,0.000215
-41.258739,304.159656,198.777524,0.000134
-38.473551,308.311343,198.851646,0.000044
-35.687628,312.462579,198.924701,-0.000054
-32.907663,316.617876,198.993624,-0.000160
-30.128306,320.773585,199.062199,-0.000271
-27.348949,324.929294,199.130774,-0.000388
-24.549433,329.071270,199.198163,-0.000507
-21.744442,333.209491,199.269335,-0.000630
-18.933495,337.343686,199.340761,-0.000754
-16.112195,341.470690,199.412303,-0.000879
-13.263815,345.578243,199.485173,-0.001006
-10.375599,349.657940,199.556071,-0.001136
-7.465281,353.722244,199.622233,-0.001269
-4.531919,357.770435,199.683647,-0.001406
-1.592621,361.814442,199.744541,-0.001549
1.371357,365.839705,199.807953,-0.001700
4.372141,369.836911,199.885549,-0.001862
7.419784,373.797860,199.987899,-0.002036
10.474719,377.752769,200.090247,-0.002225
13.607140,381.646075,200.193385,-0.002432
16.815562,385.478085,200.291047,-0.002661
20.023983,389.310095,200.388709,-0.002915
23.258294,393.118738,200.491617,-0.003197
26.499797,396.920834,200.595237,-0.003509
29.874681,400.596201,200.683628,-0.003853
33.371266,404.156984,200.758801,-0.004228
36.891125,407.697613,200.832259,-0.004627
40.410984,411.238243,200.905717,-0.005044
43.973594,414.730256,200.972729,-0.005464
47.722376,418.030398,201.012887,-0.005873
51.539123,421.242771,201.053102,-0.006252
55.467682,424.289483,201.095423,-0.006583
59.456817,427.251209,201.135292,-0.006850
63.549918,430.086126,201.170615,-0.007040
67.693471,432.849630,201.204987,-0.007146
72.118549,435.097457,201.237954,-0.007168
76.703413,437.018125,201.274498,-0.007111
81.339647,438.851345,201.312954,-0.006986
85.999386,440.605202,201.351401,-0.006807
90.673511,442.310484,201.389842,-0.006593
95.365156,443.945761,201.427654,-0.006360
100.143917,445.322303,201.461141,-0.006123
105.013764,446.398069,201.496814,-0.005892
109.894551,447.384583,201.533305,-0.005674
114.777820,448.350848,201.569981,-0.005470
119.690067,449.179843,201.609800,-0.005278
124.610196,449.921407,201.654615,-0.005091
129.543871,450.538518,201.693606,-0.004904
134.485723,451.006273,201.734692,-0.004707
139.434948,451.365812,201.787504,-0.004496
144.397868,451.584285,201.844943,-0.004262
149.395265,451.539003,201.909890,-0.004002
154.390571,451.453247,201.974558,-0.003711
