#x_m,y_m,z_m,kappa
-134.180000,-119.440000,8.380000,-0.000016
-137.804062,-115.995490,8.342764,-0.000015
-141.428125,-112.550981,8.305529,-0.000014
-145.052070,-109.106345,8.268553,-0.000014
-148.675284,-105.660925,8.233409,-0.000015
-152.297287,-102.214159,8.205687,-0.000014
-155.919918,-98.768034,8.180033,-0.000013
-159.541237,-95.320568,8.150210,-0.000012
-163.161581,-91.872070,8.122252,-0.000009
-166.780539,-88.422084,8.100722,-0.000006
-170.401811,-84.974518,8.082601,-0.000002
-174.026144,-81.530198,8.058739,0.000001
-177.647710,-78.082972,8.035960,0.000003
-181.271453,-74.638059,8.007814,0.000005
-184.894761,-71.192693,7.978102,0.000005
-188.520569,-67.749927,7.950291,0.000005
-192.144501,-64.305196,7.920972,0.000005
-195.768432,-60.860465,7.891652,0.000004
-199.392364,-57.415733,7.862333,0.000002
-203.015725,-53.970410,7.832280,0.000001
-206.636746,-50.522607,7.805095,0.000000
-210.259786,-47.076903,7.783162,0.000000
-213.885795,-43.634310,7.766185,0.000001
-217.512574,-40.192524,7.750494,0.000002
-221.137695,-36.749008,7.730694,0.000004
-224.757968,-33.300400,7.706015,0.000007
-228.378996,-29.852599,7.679172,0.000011
-232.001377,-26.406192,7.658343,0.000015
-235.623759,-22.959786,7.637514,0.000019
-239.247427,-19.514729,7.617234,0.000023
-242.869346,-16.067842,7.596182,0.000026
-246.492973,-12.622740,7.576701,0.000029
-250.117651,-9.178721,7.560341,0.000031
-253.745355,-5.737878,7.543981,0.000033
-257.373654,-2.297647,7.533198,0.000033
-261.002152,1.142385,7.529132,0.000032
-264.631095,4.581956,7.528228,0.000031
-268.261337,8.020155,7.532476,0.000029
-271.892648,11.457220,7.541623,0.000024
-275.522975,14.895318,7.552916,0.000017
-279.152890,18.333850,7.565110,0.000004
-282.782480,21.772723,7.577483,-0.000016
-286.411435,25.212261,7.590504,-0.000048
-290.039234,28.653030,7.600525,-0.000097
-293.667033,32.093799,7.610546,-0.000166
-297.300725,35.528283,7.623374,-0.000261
-300.941162,38.955612,7.636461,-0.000389
-304.585299,42.379006,7.652710,-0.000555
-308.224899,45.807232,7.667442,-0.000765
-311.861461,49.238640,7.687500,-0.001027
-315.493954,52.674240,7.723467,-0.001345
-319.127567,56.108630,7.762398,-0.001725
-322.740934,59.563511,7.800675,-0.002173
-326.344767,63.027998,7.836557,-0.002693
-329.903914,66.536371,7.878504,-0.003286
-333.373505,70.130494,7.915770,-0.003953
-336.839060,73.728517,7.952843,-0.004692
-340.284784,77.345668,7.991129,-0.005497
-343.628555,81.055860,8.027367,-0.006354
-346.853916,84.857990,8.056049,-0.007246
-350.000649,88.729971,8.080631,-0.008148
-352.884843,92.768932,8.086418,-0.009025
-355.543918,96.972518,8.066592,-0.009838
-358.080750,101.259976,8.053148,-0.010543
-360.384426,105.629843,8.050144,-0.011095
-362.431663,110.098158,8.046159,-0.011451
-364.153093,114.685487,8.044449,-0.011576
-365.255689,119.468894,8.061633,-0.011445
-366.015281,124.324039,8.094620,-0.011047
-366.071163,129.276044,8.143089,-0.010385
-366.085388,134.224136,8.187076,-0.009480
-365.844296,139.156984,8.224338,-0.008360
-365.329339,144.095521,8.264022,-0.007069
-364.385809,148.992523,8.269610,-0.005652
-363.354676,153.879492,8.264215,-0.004161
-362.285589,158.762397,8.249645,-0.002642
-361.166116,163.634318,8.225872,-0.001144
-360.001637,168.496351,8.214500,0.000294
-358.915162,173.371492,8.213366,0.001636
-357.908006,178.259489,8.217662,0.002856
-357.045562,183.165110,8.225771,0.003934
-356.409356,188.093405,8.232995,0.004860
-355.918981,193.049401,8.247088,0.005632
-355.487698,198.009021,8.261312,0.006254
-355.636838,202.993930,8.275078,0.006739
-355.849754,207.969055,8.294391,0.007105
-356.097347,212.942612,8.312903,0.007371
-356.747731,217.892279,8.327627,0.007559
-357.536198,222.815581,8.345803,0.007685
-358.449624,227.721984,8.368543,0.007763
-359.593021,232.566683,8.395401,0.007803
-360.938288,237.349797,8.421956,0.007808
-362.421421,242.101132,8.452138,0.007777
-363.942319,246.843548,8.482904,0.007708
-365.755462,251.470576,8.506000,0.007596
-367.896935,255.957059,8.520194,0.007439
-370.138590,260.402261,8.532676,0.007234
-372.738396,264.659542,8.561176,0.006984
-375.422051,268.867187,8.596510,0.006693
-378.225498,272.992666,8.636541,0.006365
-381.134528,277.047398,8.676994,0.006009
-384.137802,281.024039,8.712698,0.005632
-387.247218,284.910535,8.739003,0.005239
-390.540194,288.665722,8.769959,0.004836
-393.836266,292.417637,8.800468,0.004426
-397.259578,296.046506,8.820729,0.004010
-400.749703,299.615641,8.836986,0.003591
-404.336987,303.094629,8.850696,0.003168
-407.986245,306.509251,8.861363,0.002744
-411.637352,309.921920,8.871914,0.002323
-415.315584,313.305048,8.876645,0.001909
-419.101137,316.570905,8.868706,0.001507
-422.894279,319.828355,8.860303,0.001125
-426.686358,323.087044,8.850904,0.000769
-430.459370,326.367522,8.834329,0.000445
-434.244997,329.633246,8.819367,0.000157
-438.016429,332.915348,8.806283,-0.000092
-441.765970,336.222348,8.793198,-0.000298
-445.506539,339.539530,8.782382,-0.000464
-449.215637,342.891771,8.790677,-0.000590
-452.916432,346.253416,8.802605,-0.000680
-456.617228,349.615061,8.814533,-0.000738
-460.293810,353.003078,8.820558,-0.000769
-463.923294,356.441111,8.821685,-0.000779
-467.546016,359.886489,8.822874,-0.000772
-471.168379,363.332250,8.824278,-0.000755
-474.775758,366.793832,8.832485,-0.000732
-478.365898,370.273208,8.852860,-0.000707
-481.956038,373.752583,8.873234,-0.000683
-485.527098,377.251661,8.893325,-0.000663
-489.081151,380.768329,8.903866,-0.000649
-492.634335,384.285880,8.915335,-0.000642
-496.175440,387.815504,8.933776,-0.000642
-499.715586,391.346066,8.952217,-0.000649
-503.249173,394.883183,8.966029,-0.000662
-506.769354,398.433760,8.973577,-0.000678
-510.273380,402.000317,8.975539,-0.000696
-513.775878,405.568403,8.976654,-0.000715
-517.258180,409.155878,8.974043,-0.000732
-520.717405,412.765334,8.964411,-0.000746
-524.168927,416.382203,8.952417,-0.000757
-527.592253,420.026141,8.939311,-0.000763
-531.015506,423.670150,8.926203,-0.000765
-534.420689,427.330815,8.912216,-0.000764
-537.795189,431.020004,8.892760,-0.000760
-541.160671,434.717658,8.879320,-0.000756
-544.524057,438.417198,8.861968,-0.000752
-547.871281,442.131075,8.839320,-0.000749
-551.209395,445.853002,8.821117,-0.000749
-554.546871,449.575500,8.803061,-0.000750
-557.845628,453.332227,8.796848,-0.000754
-561.128466,457.103058,8.787808,-0.000761
-564.401390,460.882776,8.780432,-0.000768
-567.674314,464.662494,8.773057,-0.000776
-570.944680,468.444385,8.765148,-0.000784
-574.183659,472.253134,8.747352,-0.000791
-577.406838,476.075372,8.725058,-0.000796
-580.610835,479.913506,8.697850,-0.000800
-583.793124,483.769469,8.674038,-0.000803
-586.955785,487.641793,8.652038,-0.000804
-590.104498,491.525552,8.630575,-0.000803
-593.235920,495.423210,8.618360,-0.000801
-596.360619,499.326183,8.610144,-0.000797
-599.485317,503.229155,8.601928,-0.000791
-602.598746,507.140894,8.580546,-0.000784
-605.680748,511.077566,8.548620,-0.000774
-608.749619,515.024537,8.521356,-0.000763
-611.779061,519.001622,8.504872,-0.000750
-614.786801,522.995448,8.496119,-0.000736
-617.794541,526.989274,8.487366,-0.000722
-620.798180,530.986219,8.479162,-0.000708
-623.778510,535.000757,8.469262,-0.000695
-626.755508,539.017812,8.459361,-0.000684
-629.732505,543.034867,8.449460,-0.000674
-632.697393,547.060659,8.436859,-0.000667
-635.622407,551.115443,8.425951,-0.000660
-638.529926,555.183030,8.410699,-0.000653
-641.436236,559.251465,8.395461,-0.000645
-644.340760,563.321150,8.380243,-0.000636
-647.233982,567.398877,8.359306,-0.000624
-650.113749,571.486003,8.338724,-0.000608
-652.949168,575.603910,8.324799,-0.000590
-655.778371,579.726189,8.313639,-0.000568
-658.607575,583.848468,8.302479,-0.000545
-661.423577,587.979795,8.297028,-0.000521
-664.223054,592.122419,8.290199,-0.000501
-667.017118,596.268728,8.278969,-0.000487
-669.810948,600.415192,8.267465,-0.000485
-672.582778,604.576421,8.262247,-0.000502
-675.341693,608.746239,8.271244,-0.000545
-678.100608,612.916057,8.280242,-0.000623
-680.856829,617.087636,8.298806,-0.000749
-683.606169,621.263658,8.335449,-0.000933
-686.355939,625.439399,8.373850,-0.001190
-689.106658,629.614521,8.411961,-0.001531
-691.855020,633.791076,8.450187,-0.001971
-694.587512,637.977484,8.508439,-0.002519
-697.308916,642.171038,8.564213,-0.003186
-699.994828,646.387003,8.611611,-0.003979
-702.660234,650.614632,8.682438,-0.004901
-705.233633,654.897528,8.728272,-0.005952
-707.784245,659.194332,8.735722,-0.007130
-710.168668,663.568344,8.756946,-0.008429
