#x_m,y_m,z_m,kappa
170.760000,-65.780000,73.900000,-0.000142
174.009376,-69.577941,73.769642,-0.000087
177.259539,-73.375149,73.637533,-0.000050
180.509452,-77.172410,73.500674,-0.000027
183.756348,-80.972029,73.357446,-0.000014
187.003777,-84.771106,73.211852,-0.000006
190.251150,-88.570221,73.066008,-0.000002
193.497203,-92.370219,72.914304,0.000001
196.741972,-96.171128,72.758158,0.000002
199.986151,-99.972536,72.602026,0.000004
203.232296,-103.772657,72.455906,0.000004
206.482283,-107.569775,72.316928,0.000005
209.732705,-111.366549,72.178693,0.000005
212.984356,-115.162292,72.040906,0.000006
216.237766,-118.956709,71.908899,0.000006
219.490626,-122.751589,71.776591,0.000007
222.738322,-126.550795,71.640887,0.000008
225.985741,-130.350098,71.501407,0.000010
229.232775,-134.149710,71.361439,0.000011
232.477822,-137.950872,71.217447,0.000012
235.723450,-141.751455,71.071152,0.000013
238.970949,-145.550534,70.927464,0.000012
242.218509,-149.349564,70.783836,0.000010
245.469276,-153.145932,70.642573,0.000007
248.727052,-156.936564,70.508672,0.000002
251.985164,-160.726949,70.375946,-0.000004
255.243390,-164.517252,70.243644,-0.000009
258.501727,-168.307459,70.111288,-0.000015
261.753060,-172.103348,69.970971,-0.000020
264.996156,-175.906028,69.824308,-0.000024
268.239975,-179.708052,69.676754,-0.000026
271.484944,-183.508809,69.521256,-0.000026
274.735498,-187.304884,69.367636,-0.000024
277.985936,-191.101041,69.213548,-0.000021
281.235719,-194.897723,69.058513,-0.000016
284.483097,-198.696801,68.912394,-0.000009
287.726482,-202.499663,68.776418,-0.000002
290.969346,-206.303171,68.645927,0.000006
294.211870,-210.107028,68.516975,0.000014
297.454617,-213.910697,68.388048,0.000021
300.698083,-217.713680,68.257057,0.000027
303.943111,-221.515221,68.122972,0.000030
307.190718,-225.314321,67.982534,0.000031
310.441303,-229.110960,67.844759,0.000029
313.691972,-232.907548,67.707546,0.000024
316.945304,-236.702099,67.576767,0.000017
320.204205,-240.491557,67.437362,0.000008
323.463154,-244.280950,67.297247,-0.000002
326.720236,-248.072011,67.159015,-0.000012
329.973110,-251.866822,67.024638,-0.000022
333.225692,-255.661830,66.888736,-0.000030
336.476690,-259.458325,66.756765,-0.000038
339.727043,-263.255382,66.625151,-0.000043
342.977746,-267.051975,66.488961,-0.000048
346.220731,-270.854909,66.346294,-0.000051
349.461728,-274.659418,66.200332,-0.000054
352.703409,-278.463055,66.046362,-0.000056
355.948471,-282.264064,65.899951,-0.000058
359.194327,-286.064457,65.755228,-0.000059
362.442677,-289.862928,65.616045,-0.000061
365.686991,-293.664481,65.466852,-0.000061
368.931305,-297.466033,65.317659,-0.000061
372.170175,-301.272235,65.168561,-0.000059
375.404415,-305.082669,65.027007,-0.000056
378.634332,-308.897056,64.892919,-0.000052
381.864114,-312.711582,64.759504,-0.000046
385.094262,-316.525824,64.626906,-0.000038
388.326318,-320.338453,64.494370,-0.000030
391.560661,-324.149153,64.362675,-0.000021
394.793719,-327.960746,64.226580,-0.000011
398.026778,-331.772338,64.090485,-0.000002
401.255655,-335.587292,63.948825,0.000007
404.483344,-339.403386,63.810207,0.000016
407.711191,-343.219289,63.670098,0.000022
410.939187,-347.034886,63.525198,0.000028
414.167808,-350.849927,63.379610,0.000031
417.403200,-354.659386,63.238118,0.000034
