#x_m,y_m,z_m,kappa
2.320000,-150.460000,14.000000,0.000257
-2.527055,-151.686951,13.989314,0.000216
-7.374110,-152.913903,13.978627,0.000183
-12.221165,-154.140854,13.967941,0.000157
-17.070790,-155.357275,13.968959,0.000135
-21.925224,-156.554226,13.977807,0.000113
-26.781710,-157.743378,13.976956,0.000092
-31.638196,-158.932530,13.976106,0.000071
-36.494682,-160.121682,13.975256,0.000052
-41.353334,-161.301972,13.981086,0.000036
-46.214105,-162.473508,13.986457,0.000026
-51.075002,-163.644538,13.990020,0.000021
-55.936001,-164.815155,13.993480,0.000022
-60.795273,-165.992960,13.993349,0.000026
-65.654216,-167.172130,13.992507,0.000033
-70.511779,-168.357022,13.988813,0.000042
-75.369461,-169.541316,13.981210,0.000050
-80.227588,-170.723724,13.972297,0.000057
-85.084143,-171.912478,13.969224,0.000062
-89.940031,-173.103883,13.966388,0.000065
-94.796451,-174.293345,13.961047,0.000065
-99.653046,-175.482165,13.952992,0.000065
-104.508805,-176.674372,13.941923,0.000062
-109.363013,-177.872803,13.931664,0.000058
-114.215315,-179.078912,13.924319,0.000054
-119.067616,-180.285020,13.916974,0.000048
-123.922117,-181.482271,13.914597,0.000042
-128.776944,-182.678195,13.913315,0.000036
-133.630150,-183.880683,13.919683,0.000030
-138.482769,-185.085597,13.925960,0.000024
-143.334775,-186.292949,13.935645,0.000019
-148.185812,-187.504103,13.945710,0.000015
-153.038173,-188.710040,13.955774,0.000013
-157.890876,-189.914487,13.947627,0.000011
-162.744173,-191.116491,13.929801,0.000010
-167.597179,-192.319755,13.916184,0.000009
-172.450720,-193.520964,13.909334,0.000008
-177.304567,-194.720980,13.905572,0.000007
-182.158194,-195.921881,13.902367,0.000005
-187.010698,-197.127298,13.903524,0.000002
-191.863541,-198.331336,13.907928,-0.000002
-196.714766,-199.541809,13.920119,-0.000008
-201.565665,-200.753594,13.933092,-0.000015
-206.416489,-201.965651,13.949208,-0.000023
-211.267052,-203.178772,13.963404,-0.000031
-216.118625,-204.387877,13.972026,-0.000040
-220.971444,-205.591975,13.978792,-0.000048
-225.825999,-206.789062,13.985536,-0.000055
-230.680965,-207.984521,13.988083,-0.000061
-235.535932,-209.179979,13.990630,-0.000066
-240.390449,-210.377250,13.993176,-0.000068
-245.243341,-211.581086,13.995723,-0.000069
-250.096619,-212.783359,13.998270,-0.000068
-254.952128,-213.976592,14.000000,-0.000064
-259.808249,-215.167333,14.000000,-0.000059
-264.666362,-216.349951,14.000000,-0.000052
-269.525874,-217.526858,14.000000,-0.000044
-274.385578,-218.702972,14.000000,-0.000035
-279.245471,-219.878311,14.000000,-0.000027
-284.104153,-221.058602,14.001702,-0.000019
-288.961712,-222.243492,14.004468,-0.000014
-293.819272,-223.428383,14.007233,-0.000011
-298.676831,-224.613273,14.009998,-0.000010
-303.534133,-225.799221,14.012764,-0.000012
-308.391040,-226.986765,14.017588,-0.000017
-313.248188,-228.173264,14.026918,-0.000024
-318.105714,-229.358210,14.035189,-0.000035
-322.963171,-230.543407,14.044027,-0.000049
-327.820120,-231.730688,14.052742,-0.000066
-332.677615,-232.915726,14.062618,-0.000089
-337.537521,-234.090861,14.075162,-0.000118
-342.397316,-235.266477,14.085634,-0.000155
-347.256758,-236.443570,14.092645,-0.000202
-352.115791,-237.622289,14.093734,-0.000261
-356.975950,-238.796162,14.085849,-0.000336
-361.833945,-239.978802,14.072772,-0.000429
-366.693911,-241.153157,14.048777,-0.000543
-371.555407,-242.321257,14.024782,-0.000682
-376.422070,-243.467060,14.005638,-0.000849
-381.293185,-244.593460,13.987358,-0.001048
-386.165346,-245.715360,13.965805,-0.001281
-391.037506,-246.837260,13.944253,-0.001549
-395.912254,-247.947751,13.924131,-0.001852
-400.795591,-249.020420,13.915875,-0.002187
-405.696118,-250.002492,13.914976,-0.002549
-410.604164,-250.941082,13.915773,-0.002929
-415.519436,-251.843950,13.916570,-0.003317
-420.440319,-252.718200,13.917368,-0.003704
-425.366722,-253.557354,13.922566,-0.004078
-430.315980,-254.243088,13.946788,-0.004431
-435.282076,-254.759759,13.995797,-0.004758
-440.253245,-255.024116,14.062438,-0.005058
-445.229884,-255.164352,14.139531,-0.005336
-450.200935,-255.149620,14.220708,-0.005598
-455.178919,-255.016040,14.335342,-0.005856
-460.160379,-254.836848,14.465717,-0.006122
-465.135381,-254.503592,14.583287,-0.006406
-470.092361,-253.912170,14.700850,-0.006712
-475.013239,-253.118349,14.827145,-0.007042
-479.903420,-252.208647,14.959234,-0.007390
-484.793602,-251.298945,15.091324,-0.007746
-489.683783,-250.389242,15.223413,-0.008096
-494.553347,-249.394264,15.364036,-0.008426
-499.245821,-247.850993,15.529170,-0.008724
-503.764817,-245.805930,15.716282,-0.008983
-508.216023,-243.603409,15.894671,-0.009199
-512.584110,-241.226158,16.064471,-0.009375
-516.843378,-238.646817,16.226724,-0.009519
-521.046830,-235.967293,16.386475,-0.009640
-525.203532,-233.205782,16.545463,-0.009751
-529.143110,-230.183867,16.706955,-0.009863
-532.775046,-226.793423,16.867385,-0.009984
-536.342732,-223.333398,17.025569,-0.010119
-539.725622,-219.718977,17.186680,-0.010271
-542.873404,-215.862834,17.354852,-0.010437
-546.021187,-212.006690,17.523023,-0.010615
-548.870949,-207.966427,17.678773,-0.010801
-551.398670,-203.700632,17.830540,-0.010990
-553.796234,-199.343669,17.980254,-0.011181
-555.805313,-194.799026,18.131816,-0.011370
-557.578551,-190.154877,18.275184,-0.011558
-559.111511,-185.444694,18.415560,-0.011745
-560.403575,-180.643323,18.555445,-0.011934
-561.405112,-175.787185,18.693607,-0.012128
-562.039027,-170.875525,18.829624,-0.012331
-562.384010,-165.911914,18.963333,-0.012548
-562.368361,-160.949459,19.107733,-0.012782
-562.149579,-155.992857,19.263959,-0.013041
-561.654026,-151.070001,19.429450,-0.013328
-560.724417,-146.224383,19.590159,-0.013648
-559.429691,-141.432046,19.758172,-0.014007
-557.925598,-136.711015,19.919628,-0.014408
-556.039333,-132.132758,20.084567,-0.014853
-553.826892,-127.689566,20.253517,-0.015343
-551.287709,-123.447594,20.412995,-0.015879
-548.475824,-119.387229,20.556379,-0.016457
-545.369331,-115.574618,20.669095,-0.017076
-541.959167,-112.016774,20.773030,-0.017731
-538.168105,-108.907771,20.835859,-0.018415
-534.102709,-106.122981,20.898224,-0.019122
-529.875034,-103.620647,20.940997,-0.019842
-525.340779,-101.776512,20.966598,-0.020562
-520.634951,-100.353607,20.978571,-0.021265
-515.870912,-99.292591,20.972224,-0.021930
-511.048094,-98.887300,20.946240,-0.022529
-506.177422,-99.083514,20.913696,-0.023030
-501.388310,-99.987320,20.828435,-0.023393
-496.801757,-101.400542,20.727581,-0.023576
-492.387742,-103.446814,20.620301,-0.023530
-488.354800,-106.128476,20.489477,-0.023209
-484.663700,-109.244694,20.332082,-0.022565
-481.537926,-112.913372,20.126110,-0.021561
-478.928024,-116.974280,19.895595,-0.020166
-476.848489,-121.374052,19.651606,-0.018365
-475.263079,-125.974659,19.380331,-0.016160
-474.389896,-130.793663,19.114619,-0.013568
-473.986225,-135.679360,18.821520,-0.010627
-474.089276,-140.623335,18.493689,-0.007387
-474.535725,-145.565959,18.103825,-0.003913
-475.091033,-150.510305,17.724361,-0.000279
-475.833925,-155.428340,17.353716,0.003434
-476.377031,-160.329350,16.993408,0.007141
-476.586725,-165.209739,16.647952,0.010753
-476.453312,-170.107089,16.317205,0.014186
-475.832425,-174.945165,15.999672,0.017357
-474.623129,-179.587393,15.685123,0.020190
-472.723700,-184.020102,15.348444,0.022624
-470.235891,-188.074437,15.036520,0.024610
-467.142450,-191.690715,14.803624,0.026120
-463.411348,-194.588874,14.624072,0.027146
-459.329258,-197.026034,14.473028,0.027699
-454.799494,-198.526438,14.376099,0.027809
-450.112795,-199.236445,14.273935,0.027524
-445.298228,-199.274119,14.207885,0.026902
-440.558711,-198.439301,14.182051,0.026010
-435.985110,-196.750300,14.152004,0.024916
-431.694864,-194.505892,14.165274,0.023687
-427.633214,-191.796600,14.172047,0.022383
-423.835136,-188.635654,14.175833,0.021055
-420.465179,-185.054988,14.193300,0.019745
-417.470819,-181.128071,14.192628,0.018484
-414.850471,-176.925263,14.176889,0.017296
-412.515992,-172.571207,14.160434,0.016193
-410.538451,-168.016997,14.151493,0.015183
-408.892393,-163.329420,14.122386,0.014268
-407.675845,-158.549510,14.104598,0.013445
-406.625906,-153.723466,14.100000,0.012707
-405.927517,-148.805363,14.109086,0.012046
-405.388736,-143.861627,14.118354,0.011451
-405.063278,-138.885582,14.103806,0.010912
-404.990434,-133.899256,14.100000,0.010420
-405.153450,-128.914800,14.100000,0.009967
-405.925374,-124.000265,14.100000,0.009546
-406.869032,-119.102285,14.100000,0.009153
-407.945860,-114.232731,14.099446,0.008785
-409.183646,-109.419631,14.095321,0.008438
-410.545657,-104.634833,14.089061,0.008109
-412.161704,-99.915239,14.080204,0.007791
-413.868719,-95.234398,14.066730,0.007480
-415.652648,-90.589239,14.054169,0.007166
-417.751678,-86.075961,14.047301,0.006842
-420.010755,-81.622940,14.049896,0.006500
-422.527756,-77.318323,14.046494,0.006133
-425.172727,-73.087059,14.030488,0.005738
-427.906610,-68.907312,14.016164,0.005316
-430.692361,-64.765652,14.011312,0.004871
-433.621966,-60.722487,14.014228,0.004409
-436.693321,-56.780338,14.024353,0.003941
-439.877554,-52.927480,14.038486,0.003478
-443.073815,-49.084040,14.053240,0.003030
-446.304881,-45.269613,14.073427,0.002606
-449.563101,-41.478220,14.090824,0.002214
-452.862431,-37.721658,14.096827,0.001860
-456.167247,-33.969823,14.100000,0.001548
-459.505116,-30.247289,14.100000,0.001277
-462.850916,-26.531897,14.100000,0.001047
-466.208548,-22.827044,14.100000,0.000855
-469.566540,-19.122517,14.100000,0.000698
-472.933449,-15.426130,14.100000,0.000571
-476.302876,-11.732040,14.100000,0.000469
-479.685039,-8.049535,14.100000,0.000386
-483.069528,-4.369156,14.100000,0.000318
-486.454842,-0.689540,14.100000,0.000261
-489.840156,2.990075,14.100000,0.000210
-493.229465,6.665999,14.100000,0.000162
-496.626585,10.334688,14.101564,0.000114
-500.029584,13.997775,14.116135,0.000064
-503.437019,17.656824,14.129859,0.000010
-506.849713,21.310927,14.156278,-0.000049
-510.265237,24.962377,14.184689,-0.000115
-513.672712,28.621268,14.216548,-0.000189
-517.068996,32.290478,14.259578,-0.000273
-520.465280,35.959689,14.302607,-0.000365
-523.864038,39.626581,14.347734,-0.000467
-527.257104,43.298626,14.397179,-0.000578
-530.638280,46.981436,14.450920,-0.000697
-534.016678,50.666804,14.504624,-0.000823
-537.380585,54.365211,14.558838,-0.000954
-540.737997,58.069365,14.617388,-0.001088
-544.088806,61.779370,14.684923,-0.001221
-547.377235,65.543081,14.786827,-0.001353
-550.655890,69.315109,14.892393,-0.001481
-553.894438,73.121612,14.996974,-0.001604
-557.107960,76.949419,15.096786,-0.001721
-560.260839,80.828306,15.191972,-0.001831
-563.373510,84.739828,15.271189,-0.001935
-566.486180,88.651351,15.350406,-0.002033
-569.572231,92.582505,15.435305,-0.002125
-572.575941,96.575779,15.508774,-0.002210
-575.532622,100.604874,15.574869,-0.002288
-578.466400,104.650452,15.639141,-0.002356
-581.322054,108.751408,15.701126,-0.002412
-584.170396,112.857667,15.763558,-0.002454
-586.922413,117.028809,15.826039,-0.002479
-589.604249,121.247905,15.881670,-0.002486
-592.268136,125.477469,15.931745,-0.002474
-594.909468,129.720187,15.974838,-0.002442
-597.444352,134.024382,16.011102,-0.002393
-599.849794,138.404194,16.055010,-0.002328
-602.234930,142.795562,16.095411,-0.002251
-604.545538,147.228624,16.108608,-0.002166
-606.846248,151.667331,16.116764,-0.002077
-609.146959,156.106039,16.124920,-0.001987
-611.414706,160.561193,16.136330,-0.001899
-613.596820,165.059248,16.154653,-0.001815
-615.760883,169.566108,16.172650,-0.001737
-617.845648,174.109880,16.177731,-0.001664
-619.896998,178.668589,16.178213,-0.001595
-621.924439,183.238414,16.170691,-0.001529
-623.951746,187.808303,16.163124,-0.001464
-625.952317,192.389662,16.152047,-0.001398
-627.886502,196.998637,16.129043,-0.001329
-629.800870,201.616159,16.102134,-0.001257
-631.675839,206.249860,16.071835,-0.001181
-633.512643,210.899330,16.038669,-0.001100
-635.306260,215.566200,16.001084,-0.001017
-637.090496,220.236566,15.959790,-0.000931
-638.857748,224.913371,15.918994,-0.000846
-640.604266,229.598121,15.874993,-0.000762
-642.350784,234.282870,15.830993,-0.000684
-644.074963,238.975751,15.783694,-0.000615
-645.778853,243.676042,15.733982,-0.000561
-647.464598,248.382950,15.682531,-0.000527
-649.146896,253.091201,15.639769,-0.000523
-650.831329,257.798693,15.596215,-0.000560
-652.517220,262.505665,15.552119,-0.000651
-654.201316,267.213291,15.509541,-0.000815
-655.871695,271.925794,15.468611,-0.001072
-657.535668,276.640586,15.428708,-0.001446
-659.196245,281.356499,15.381463,-0.001963
-660.861949,286.070572,15.330689,-0.002647
-662.521773,290.786771,15.289123,-0.003519
-664.183085,295.502437,15.241930,-0.004597
