#x_m,y_m,z_m,kappa
-250.267161,-635.723817,163.449575,-0.002681
-253.005306,-639.903797,163.394818,-0.003029
-255.767686,-644.067822,163.345196,-0.003411
-258.575618,-648.201062,163.296406,-0.003832
-261.463426,-652.274158,163.239460,-0.004301
-264.437939,-656.281832,163.169934,-0.004826
-267.517967,-660.214758,163.100847,-0.005415
-270.672289,-664.091747,163.028390,-0.006074
-273.918143,-667.879179,162.959511,-0.006807
-277.256933,-671.573290,162.892154,-0.007613
-280.717840,-675.160032,162.810207,-0.008484
-284.251618,-678.667019,162.724116,-0.009407
-287.952608,-682.005498,162.628140,-0.010356
-291.793734,-685.159030,162.573617,-0.011299
-295.805123,-688.065438,162.511530,-0.012194
-299.920038,-690.804490,162.450396,-0.012993
-304.275943,-693.042754,162.406590,-0.013642
-308.790453,-695.012154,162.403298,-0.014091
-313.460936,-696.478088,162.403570,-0.014290
-318.201209,-697.640418,162.410999,-0.014202
-323.011799,-698.195117,162.470791,-0.013800
-327.888657,-698.376109,162.532570,-0.013075
-332.779466,-697.998844,162.597528,-0.012033
-337.630821,-697.147579,162.686874,-0.010696
-342.424001,-695.951141,162.790227,-0.009100
-347.164616,-694.478633,162.884360,-0.007290
-351.838566,-692.739992,162.961459,-0.005319
-356.466505,-690.891598,163.048138,-0.003243
-361.053317,-688.917885,163.132323,-0.001122
-365.657859,-686.987880,163.217846,0.000987
-370.266251,-685.068080,163.292491,0.003026
-374.896302,-683.203554,163.377166,0.004939
-379.571803,-681.513441,163.481237,0.006675
-384.343963,-680.248244,163.619316,0.008188
-389.179916,-679.180381,163.771215,0.009440
-394.001036,-678.330300,163.916169,0.010402
-398.883070,-677.870472,164.080844,0.011059
-403.789058,-678.126798,164.275907,0.011408
-408.675678,-678.628037,164.473671,0.011460
-413.493785,-679.530023,164.670479,0.011238
-418.278485,-680.845434,164.873579,0.010776
-422.980574,-682.382656,165.093808,0.010114
-427.579741,-684.214890,165.338384,0.009293
-432.119054,-686.258418,165.591307,0.008356
-436.523421,-688.573295,165.833924,0.007341
-440.863532,-691.017405,166.070974,0.006281
-445.142246,-693.578548,166.312044,0.005206
-449.370329,-696.226681,166.556239,0.004138
-453.544752,-698.959056,166.798215,0.003096
-457.666183,-701.778106,167.027843,0.002094
-461.779894,-704.609999,167.256999,0.001144
-465.885957,-707.452857,167.487090,0.000255
-469.993825,-710.292162,167.722396,-0.000568
-474.126091,-713.093591,167.966492,-0.001321
-478.268906,-715.880405,168.201312,-0.002004
-482.475049,-718.562383,168.415385,-0.002620
-486.795002,-721.048411,168.630921,-0.003177
-491.148613,-723.483114,168.848875,-0.003683
-495.526630,-725.869720,169.063388,-0.004150
-499.927221,-728.210979,169.276143,-0.004590
-504.420665,-730.363680,169.484448,-0.005013
-508.935922,-732.466882,169.695834,-0.005428
-513.529551,-734.400792,169.899172,-0.005839
-518.165659,-736.234092,170.097600,-0.006249
-522.811306,-738.044334,170.295512,-0.006653
-527.525802,-739.589391,170.505078,-0.007044
-532.281827,-740.984763,170.723923,-0.007413
-537.073897,-742.276473,170.945112,-0.007750
-541.930073,-743.186049,171.165207,-0.008045
-546.803483,-743.908931,171.383426,-0.008290
-551.721183,-744.457315,171.600948,-0.008484
-556.677601,-744.821070,171.820209,-0.008624
-561.644223,-745.024345,172.043078,-0.008717
-566.607738,-744.632822,172.252620,-0.008769
-571.558805,-744.102979,172.454083,-0.008791
-576.500710,-743.541321,172.655212,-0.008794
-581.398070,-742.754906,172.850511,-0.008789
-586.251293,-741.644455,173.036471,-0.008785
-591.079594,-740.399098,173.224277,-0.008791
-595.866220,-739.053300,173.414406,-0.008813
-600.531391,-737.347855,173.597117,-0.008852
-605.119784,-735.435014,173.774181,-0.008911
-609.635325,-733.341074,173.949269,-0.008985
-614.070433,-731.104016,174.123714,-0.009071
-618.457562,-728.772373,174.297645,-0.009162
-622.616177,-726.068937,174.462661,-0.009252
-626.712126,-723.254489,174.625470,-0.009331
-630.701341,-720.290760,174.787813,-0.009391
-634.503733,-717.100987,174.950954,-0.009421
-638.022792,-713.600934,175.111333,-0.009415
-641.435521,-709.990999,175.269368,-0.009364
-644.826936,-706.359085,175.413613,-0.009264
-647.887577,-702.449731,175.526641,-0.009115
-650.715817,-698.338481,175.635480,-0.008917
-653.421776,-694.162215,175.736680,-0.008678
-655.910715,-689.891008,175.835577,-0.008409
-658.093277,-685.442287,175.933003,-0.008121
-659.980479,-680.849415,176.027005,-0.007828
-661.797498,-676.217167,176.118841,-0.007542
-663.614517,-671.584918,176.210676,-0.007275
-665.327159,-666.921308,176.301565,-0.007033
-666.741293,-662.147037,176.385613,-0.006817
-668.071572,-657.346970,176.469503,-0.006624
-669.214112,-652.489793,176.552569,-0.006448
-670.255172,-647.615753,176.634322,-0.006279
-671.187542,-642.724578,176.718891,-0.006108
-672.064110,-637.821653,176.806489,-0.005926
-672.436077,-632.844496,176.872960,-0.005726
-672.678623,-627.858688,176.935095,-0.005507
-672.843989,-622.872946,177.001564,-0.005271
-672.915021,-617.885644,177.073962,-0.005022
-672.853780,-612.894474,177.143642,-0.004768
-672.715784,-607.904835,177.215872,-0.004517
-672.407294,-602.916951,177.300929,-0.004280
