#x_m,y_m,z_m,kappa
-767.300000,-643.280000,50.260000,-0.002118
-767.450560,-638.284672,50.269436,-0.002317
-767.601119,-633.289344,50.278871,-0.002628
-767.751679,-628.294016,50.288307,-0.003001
-767.731495,-623.297072,50.292154,-0.003372
-767.630823,-618.299974,50.295193,-0.003679
-767.499396,-613.304423,50.298232,-0.003872
-767.311854,-608.310596,50.300000,-0.003926
-767.042957,-603.318876,50.300000,-0.003843
-766.717421,-598.329646,50.300000,-0.003649
-766.379445,-593.341128,50.300000,-0.003389
-765.974446,-588.359162,50.334897,-0.003109
-765.523658,-583.381791,50.387538,-0.002849
-765.042187,-578.406886,50.440179,-0.002636
-764.533723,-573.434374,50.499319,-0.002481
-763.977908,-568.467559,50.595229,-0.002383
-763.380587,-563.506914,50.736488,-0.002336
-762.673441,-558.562397,50.900999,-0.002331
-761.899833,-553.627971,51.093509,-0.002361
-761.083290,-548.698605,51.252308,-0.002426
-760.177426,-543.785038,51.408114,-0.002533
-759.236216,-538.878951,51.579959,-0.002696
-758.270131,-533.976867,51.702361,-0.002937
-757.222009,-529.091183,51.834462,-0.003280
-756.121625,-524.217034,51.977700,-0.003757
-754.961879,-519.355925,52.085012,-0.004394
-753.752436,-514.505522,52.154849,-0.005214
-752.511524,-509.663541,52.238190,-0.006229
-751.200435,-504.841550,52.357860,-0.007433
-749.792949,-500.047774,52.517390,-0.008798
-748.292822,-495.284550,52.699916,-0.010271
-746.724567,-490.549150,52.906944,-0.011776
-744.979865,-485.889938,53.100034,-0.013214
-743.093995,-481.281139,53.295942,-0.014477
-740.714893,-476.977276,53.464269,-0.015457
-737.910818,-473.035211,53.596048,-0.016064
-734.493577,-469.613610,53.701599,-0.016233
-730.396861,-467.011780,53.821428,-0.015940
-726.043829,-464.743789,53.944672,-0.015203
-721.369472,-463.135822,54.127659,-0.014077
-716.523947,-461.990381,54.358262,-0.012645
-711.628673,-461.085214,54.592352,-0.011010
-706.697307,-460.335884,54.842979,-0.009274
-701.749765,-459.716513,55.144823,-0.007533
-696.784901,-459.236849,55.483428,-0.005867
-691.819292,-458.774169,55.835582,-0.004332
-686.851834,-458.345893,56.209368,-0.002967
-681.885368,-457.911668,56.589522,-0.001790
-676.921333,-457.455844,56.973769,-0.000803
-671.963592,-456.949075,57.372519,-0.000001
-667.008230,-456.423127,57.777390,0.000630
-662.063786,-455.810926,58.186107,0.001106
-657.120384,-455.191524,58.595026,0.001446
-652.193227,-454.465926,59.008587,0.001667
-647.282979,-453.630723,59.434638,0.001785
-642.376675,-452.773162,59.859181,0.001818
-637.487935,-451.823315,60.285000,0.001782
-632.615535,-450.794134,60.726896,0.001692
-627.747072,-449.745167,61.164295,0.001561
-622.892310,-448.626931,61.579912,0.001405
-618.048453,-447.462192,62.003489,0.001235
-613.205264,-446.296918,62.433261,0.001061
-608.363917,-445.123698,62.862279,0.000892
-603.525798,-443.940004,63.299180,0.000733
-598.691875,-442.741263,63.741796,0.000585
-593.856442,-441.544498,64.172759,0.000447
-589.020390,-440.349188,64.600797,0.000316
-584.187114,-439.144674,65.034629,0.000186
-579.353473,-437.942207,65.470099,0.000051
-574.521858,-436.735838,65.916959,-0.000098
-569.692364,-435.529470,66.385123,-0.000264
-564.866858,-434.305975,66.849428,-0.000451
-560.047446,-433.059802,67.317116,-0.000656
-555.229443,-431.809435,67.788365,-0.000876
-550.408954,-430.569119,68.259941,-0.001097
