#x_m,y_m,z_m,kappa
-236.744761,-328.877112,86.656801,0.014097
-234.123747,-324.700934,86.710258,0.014254
-232.114987,-320.218888,86.766089,0.014313
-230.238125,-315.678197,86.825105,0.014277
-228.985207,-310.909616,86.908224,0.014153
-228.080905,-306.057552,86.992984,0.013949
-227.487578,-301.179812,87.065052,0.013671
-227.073564,-296.272240,87.141465,0.013324
-227.062844,-291.317348,87.218814,0.012913
-227.486877,-286.406862,87.349545,0.012439
-228.151454,-281.520162,87.493561,0.011900
-229.245667,-276.681501,87.656300,0.011290
-230.619882,-271.938751,87.796533,0.010601
-232.124730,-267.210923,87.927542,0.009822
-233.875846,-262.571436,88.095372,0.008938
-235.956334,-258.061410,88.263295,0.007934
-238.293828,-253.688007,88.384844,0.006797
-240.817346,-249.399785,88.435867,0.005515
-243.448444,-245.163636,88.459536,0.004079
-246.199585,-241.016459,88.490415,0.002490
-249.154335,-236.995908,88.512011,0.000753
-252.158068,-233.005711,88.526967,-0.001113
-255.158032,-229.012352,88.543776,-0.003080
-258.265527,-225.097781,88.547572,-0.005103
-261.255892,-221.115350,88.577156,-0.007129
-263.912448,-216.939055,88.659234,-0.009090
-266.510094,-212.718069,88.749380,-0.010913
-268.922415,-208.383479,88.878318,-0.012523
-270.723141,-203.882515,88.982461,-0.013851
-272.070238,-199.241831,89.076401,-0.014842
-272.937071,-194.554047,89.182372,-0.015458
-273.034451,-189.796816,89.286834,-0.015688
-272.626904,-185.001068,89.366762,-0.015544
-271.770009,-180.216404,89.374431,-0.015061
-270.595948,-175.468977,89.314454,-0.014292
-268.751024,-170.880705,89.167058,-0.013299
-266.718282,-166.384606,88.955774,-0.012148
-264.418333,-162.003982,88.676702,-0.010899
-261.940918,-157.700302,88.341447,-0.009607
-259.205137,-153.555787,87.995199,-0.008313
-256.313994,-149.508476,87.625378,-0.007050
-253.320535,-145.539437,87.233596,-0.005840
-250.262633,-141.615901,86.862143,-0.004701
-247.057319,-137.798899,86.526287,-0.003644
-243.801599,-134.022471,86.186873,-0.002679
-240.550737,-130.242366,85.834328,-0.001815
-237.298132,-126.464387,85.476475,-0.001059
-234.054036,-122.679298,85.117246,-0.000418
-230.799966,-118.902502,84.759024,0.000100
-227.598042,-115.084687,84.382828,0.000493
-224.432700,-111.236798,84.002917,0.000759
-221.338653,-107.334035,83.631393,0.000903
-218.272309,-103.410549,83.267672,0.000930
-215.340308,-99.383687,82.893560,0.000854
-212.479606,-95.301768,82.510215,0.000687
-209.618903,-91.219849,82.126870,0.000443
-206.754581,-87.141225,81.735625,0.000137
-203.891266,-83.065001,81.314630,-0.000224
-201.039593,-78.978727,80.920472,-0.000636
-198.129276,-74.933690,80.532367,-0.001106
-195.184639,-70.911905,80.155765,-0.001652
-192.219904,-66.904837,79.784733,-0.002299
-189.219589,-62.921739,79.433905,-0.003086
-186.165149,-58.981430,79.078841,-0.004056
-183.096305,-55.052784,78.718065,-0.005258
-179.989242,-51.153631,78.361174,-0.006738
-176.822378,-47.304203,78.012262,-0.008534
-173.626905,-43.477985,77.668853,-0.010665
-170.428215,-39.654423,77.326367,-0.013119
-167.138784,-35.919730,76.940438,-0.015844
-163.662312,-32.372102,76.536634,-0.018739
-159.949828,-29.159760,76.181501,-0.021651
-156.014402,-26.342085,75.794903,-0.024384
-151.836412,-24.537404,75.400874,-0.026718
-147.556659,-23.179929,75.015789,-0.028435
-143.253059,-22.964965,74.566526,-0.029355
-139.067276,-23.677702,74.169342,-0.029366
-135.192716,-25.435560,73.749740,-0.028441
-131.612720,-28.005373,73.370720,-0.026645
-128.625462,-31.431428,72.976260,-0.024119
-126.030667,-35.286741,72.601418,-0.021055
-123.827076,-39.543526,72.155861,-0.017663
-122.101461,-44.154282,71.788123,-0.014138
-120.427631,-48.797124,71.401655,-0.010637
-118.933560,-53.535807,71.010964,-0.007265
-117.441055,-58.289431,70.655148,-0.004071
-115.948934,-63.039836,70.261682,-0.001044
-114.313663,-67.739820,69.885851,0.001880
-112.571684,-72.401123,69.504867,0.004815
-110.718426,-77.018837,69.133321,0.007922
-108.690859,-81.561994,68.770091,0.011393
-106.518370,-86.032464,68.442142,0.015430
-104.165563,-90.405015,68.113766,0.020202
-101.617704,-94.662840,67.760211,0.025788
-98.763179,-98.678876,67.379451,0.032116
-95.518871,-102.308624,67.020387,0.038912
-91.999025,-105.553187,66.754387,0.045685
-88.100982,-107.860013,66.456091,0.051770
-84.484944,-108.669104,66.182970,0.056431
-81.285490,-108.233158,65.861407,0.058999
-78.912208,-106.858863,65.458507,0.059020
-77.316153,-104.361305,65.162390,0.056365
-76.716539,-101.127257,64.831050,0.051247
-77.121991,-97.241407,64.455231,0.044174
-78.426511,-93.158701,63.947762,0.035823
-80.771638,-88.945863,63.544639,0.026898
-83.392159,-84.896927,63.141041,0.018007
-86.349052,-80.998929,62.691997,0.009597
-89.473638,-77.145312,62.288316,0.001944
-92.572510,-73.276908,61.879606,-0.004816
-95.290099,-69.224546,61.508814,-0.010624
-97.578040,-65.022230,61.180539,-0.015459
-99.299767,-60.664546,60.859610,-0.019304
-100.074899,-56.256227,60.531501,-0.022146
-99.875883,-51.877203,60.192954,-0.023994
-98.776084,-47.632978,59.834928,-0.024901
-96.880256,-43.630673,59.424331,-0.024974
-94.125641,-39.942966,58.976137,-0.024383
-90.731306,-36.650486,58.555401,-0.023343
-87.052986,-33.607821,58.132298,-0.022094
-82.900748,-31.010406,57.692686,-0.020874
-78.549062,-28.673296,57.301317,-0.019889
-74.041787,-26.594551,56.937096,-0.019294
-69.479802,-24.612792,56.615935,-0.019179
-64.824959,-22.845664,56.290712,-0.019564
-60.112900,-21.272444,55.986219,-0.020401
-55.322861,-20.011619,55.750617,-0.021576
-50.500427,-18.954346,55.516352,-0.022929
-45.675064,-18.552028,55.297209,-0.024268
-40.995903,-18.879790,55.105154,-0.025396
-36.627039,-20.021124,54.939858,-0.026135
-32.937253,-22.279995,54.836084,-0.026355
-29.536595,-25.015952,54.706577,-0.025987
-26.500573,-28.224434,54.609700,-0.025030
-23.825259,-31.953713,54.563247,-0.023548
-22.031858,-36.444112,54.536305,-0.021652
-20.674546,-41.053203,54.519812,-0.019482
-19.844615,-45.922237,54.505114,-0.017178
-19.288065,-50.842785,54.500000,-0.014868
-18.984811,-55.807768,54.500000,-0.012653
-18.950640,-60.786404,54.500000,-0.010604
-19.032068,-65.771419,54.500000,-0.008762
