#x_m,y_m,z_m,kappa
-50.740000,141.660000,413.960000,0.000000
-53.507864,145.823002,414.050744,0.000002
-56.275728,149.986003,414.141488,0.000004
-59.043385,154.149184,414.230128,0.000006
-61.803538,158.317391,414.314864,0.000008
-64.556546,162.490201,414.404260,0.000009
-67.309376,166.663141,414.493952,0.000010
-70.070793,170.830153,414.595025,0.000010
-72.834876,174.995460,414.693392,0.000008
-75.597974,179.161462,414.790201,0.000006
-78.361176,183.327476,414.884320,0.000004
-81.122967,187.494409,414.979268,0.000001
-83.877224,191.666216,415.076916,-0.000003
-86.644213,195.829707,415.170935,-0.000006
-89.411282,199.993233,415.260765,-0.000008
-92.178388,204.156722,415.351262,-0.000010
-94.940670,208.323270,415.447827,-0.000010
-97.700582,212.491198,415.552543,-0.000009
-100.459717,216.659665,415.656276,-0.000007
-103.214822,220.830914,415.755510,-0.000003
-105.967019,225.004299,415.845726,-0.000000
-108.719757,229.177337,415.935485,0.000003
-111.478303,233.346705,416.017249,0.000005
-114.239534,237.514395,416.094105,0.000007
-117.002440,241.680870,416.175710,0.000006
-119.767175,245.845942,416.266286,0.000005
-122.531556,250.010966,416.369343,0.000003
-125.294434,254.177013,416.471486,-0.000000
-128.058508,258.342320,416.571474,-0.000003
-130.820356,262.509184,416.667849,-0.000006
-133.581133,266.676787,416.762521,-0.000007
-136.341910,270.844390,416.857193,-0.000008
-139.101056,275.012952,416.957122,-0.000007
-141.857947,279.182882,417.062118,-0.000006
-144.617121,283.351247,417.169459,-0.000004
-147.374671,287.520653,417.278324,-0.000001
-150.131848,291.690426,417.382596,0.000001
-152.888291,295.860768,417.483702,0.000002
-155.648009,300.028942,417.584158,0.000002
-158.408728,304.196480,417.683086,0.000001
-161.172044,308.362260,417.782481,-0.000003
-163.931730,312.530322,417.886094,-0.000009
-166.690611,316.698898,417.990455,-0.000020
-169.453590,320.864621,418.100998,-0.000036
-172.218351,325.029133,418.213173,-0.000059
-174.980626,329.194819,418.340348,-0.000091
-177.742232,333.360567,418.479897,-0.000137
-180.498022,337.529706,418.631772,-0.000198
-183.251564,341.699784,418.798453,-0.000279
-186.006674,345.868179,418.981765,-0.000384
-188.767227,350.032884,419.167067,-0.000520
-191.527780,354.197589,419.352369,-0.000692
-194.287735,358.362243,419.545728,-0.000910
-197.038114,362.532061,419.760301,-0.001184
-199.776018,366.710082,419.976861,-0.001529
-202.495548,370.900221,420.192418,-0.001962
-205.215077,375.090359,420.407975,-0.002502
-207.878353,379.314408,420.621078,-0.003174
-210.459654,383.589721,420.830365,-0.004002
-213.019547,387.878415,421.040777,-0.005010
-215.560959,392.178504,421.244306,-0.006223
-218.068443,396.498946,421.436472,-0.007660
-220.463737,400.882365,421.612309,-0.009335
-222.763423,405.317921,421.776039,-0.011249
-224.932449,409.815666,421.953161,-0.013390
-226.883367,414.399178,422.112116,-0.015724
-228.587983,419.079031,422.230628,-0.018186
-229.824935,423.906564,422.286324,-0.020684
-230.485360,428.839345,422.281998,-0.023092
-230.614947,433.815647,422.228849,-0.025260
-230.043988,438.744473,422.063711,-0.027027
-228.532461,443.452268,421.892171,-0.028242
-226.194499,447.739469,421.916053,-0.028787
-222.548335,451.023898,421.967897,-0.028598
-218.248328,453.344838,421.836895,-0.027679
-213.441225,454.525683,421.648518,-0.026102
-208.509340,454.645003,421.392994,-0.023995
-203.578316,454.012045,421.172702,-0.021523
-198.737629,452.834930,420.943413,-0.018862
-193.966425,451.376824,420.703924,-0.016177
-189.243012,449.761412,420.461573,-0.013604
-184.556308,448.040517,420.203862,-0.011239
-179.916292,446.202867,419.920976,-0.009140
-175.337932,444.219098,419.623357,-0.007333
-170.788598,442.167364,419.323870,-0.005812
-166.262053,440.065304,419.031516,-0.004560
-161.779745,437.873262,418.715554,-0.003543
-157.306340,435.665780,418.378929,-0.002729
-152.854327,433.416801,418.032600,-0.002083
-148.407931,431.155211,417.696424,-0.001575
-143.969240,428.876405,417.373516,-0.001181
-139.530683,426.599490,417.036007,-0.000878
-135.090137,424.327651,416.691133,-0.000651
-130.649991,422.055171,416.345323,-0.000488
-126.207873,419.783856,416.017343,-0.000378
-121.765608,417.511220,415.699898,-0.000313
-117.323170,415.238997,415.381913,-0.000286
-112.879937,412.968646,415.061764,-0.000292
-108.434540,410.701964,414.745688,-0.000324
-103.986499,408.441220,414.424015,-0.000379
-99.540987,406.176464,414.095454,-0.000451
-95.099648,403.903565,413.766994,-0.000535
-90.662639,401.622165,413.439333,-0.000629
-86.240751,399.312141,413.108837,-0.000729
-81.829805,396.982402,412.769715,-0.000831
-77.423518,394.644241,412.427463,-0.000932
-73.019188,392.302318,412.086213,-0.001030
-68.630432,389.929068,411.762897,-0.001124
-64.262487,387.518174,411.437913,-0.001210
-59.913213,385.073566,411.113387,-0.001290
-55.572275,382.614026,410.792250,-0.001361
-51.253295,380.115794,410.472948,-0.001424
-46.970568,377.555846,410.154798,-0.001479
-42.698284,374.978712,409.835994,-0.001526
-38.453457,372.356656,409.513907,-0.001564
-34.209798,369.732639,409.191951,-0.001594
-29.975159,367.093846,408.873961,-0.001614
-25.789471,364.377287,408.562922,-0.001625
-21.636025,361.612944,408.241038,-0.001627
-17.497745,358.825716,407.919038,-0.001619
-13.359464,356.038489,407.597037,-0.001603
-9.261590,353.192759,407.275553,-0.001581
-5.219990,350.264223,406.981195,-0.001554
-1.189444,347.318610,406.702099,-0.001527
2.823909,344.349984,406.422541,-0.001502
6.826840,341.367423,406.142799,-0.001483
10.808043,338.355740,405.865154,-0.001472
14.766080,335.312645,405.595061,-0.001471
18.715074,332.257878,405.325703,-0.001481
22.646553,329.180224,405.061335,-0.001499
26.562975,326.083196,404.799488,-0.001525
30.448779,322.947973,404.538718,-0.001553
34.316252,319.790948,404.268186,-0.001579
38.151857,316.593642,404.021865,-0.001600
41.981865,313.389248,403.780627,-0.001610
45.747978,310.109590,403.552236,-0.001605
49.461942,306.769943,403.328572,-0.001584
53.175906,303.430296,403.104907,-0.001545
56.875770,300.075717,402.876566,-0.001489
60.525673,296.669030,402.625596,-0.001416
64.138714,293.223244,402.367802,-0.001330
67.717229,289.741349,402.110291,-0.001234
71.266592,286.229283,401.852524,-0.001132
74.815955,282.717217,401.594757,-0.001028
78.363387,279.203201,401.336934,-0.000924
81.886817,275.664764,401.085126,-0.000825
85.395913,272.111996,400.835802,-0.000732
88.895603,268.549959,400.585425,-0.000647
92.382752,264.975583,400.333844,-0.000570
95.867184,261.398510,400.082881,-0.000503
