#x_m,y_m,z_m,kappa
333.000000,101.240000,12.840000,-0.001773
333.708804,96.301487,12.857044,-0.002058
334.417608,91.362974,12.874087,-0.002403
335.126412,86.424460,12.891131,-0.002773
335.798288,81.481036,12.900000,-0.003124
336.311869,76.518328,12.894024,-0.003410
336.781049,71.551152,12.881962,-0.003596
337.214694,66.579847,12.862623,-0.003664
337.624377,61.608260,12.850967,-0.003615
337.954570,56.638371,12.847796,-0.003470
338.226594,51.660940,12.837065,-0.003261
338.390872,46.675903,12.834719,-0.003021
338.509085,41.687635,12.833762,-0.002780
338.627297,36.699366,12.832805,-0.002558
338.664314,31.707701,12.834182,-0.002362
338.598885,26.713615,12.841132,-0.002193
338.506444,21.721510,12.849629,-0.002044
338.358176,16.731141,12.863015,-0.001909
338.168878,11.740829,12.877731,-0.001779
337.917450,6.752481,12.886123,-0.001648
337.610687,1.766371,12.892056,-0.001511
337.280882,-3.218027,12.903078,-0.001364
336.948310,-8.202263,12.915174,-0.001205
336.598019,-13.185597,12.931167,-0.001030
336.144337,-18.162892,12.950955,-0.000837
335.654130,-23.138048,12.971479,-0.000623
335.166616,-28.113511,12.992035,-0.000386
334.686067,-33.089766,13.013000,-0.000121
334.193031,-38.064682,13.032284,0.000175
333.669853,-43.036833,13.050682,0.000504
333.168363,-48.011058,13.071113,0.000870
332.644720,-52.983062,13.088904,0.001275
332.167948,-57.959073,13.106363,0.001722
331.706390,-62.935805,13.121725,0.002211
331.288650,-67.912831,13.137738,0.002744
330.913484,-72.891203,13.155542,0.003318
330.548773,-77.869685,13.179708,0.003931
330.385265,-82.842995,13.200968,0.004577
330.249623,-87.819090,13.219857,0.005250
330.263355,-92.773705,13.233340,0.005936
330.380681,-97.705377,13.250293,0.006621
330.712593,-102.586674,13.261104,0.007282
331.184294,-107.410556,13.272303,0.007891
331.886180,-112.177969,13.296943,0.008416
332.833679,-116.838436,13.325589,0.008820
333.927439,-121.390654,13.342522,0.009066
335.214780,-125.827392,13.363535,0.009116
336.711933,-130.125171,13.379091,0.008941
338.615427,-134.358381,13.387384,0.008519
340.733039,-138.464236,13.393462,0.007838
342.974775,-142.468023,13.403918,0.006897
345.441291,-146.394638,13.397459,0.005704
348.200711,-150.165376,13.394215,0.004267
351.161581,-153.891238,13.391816,0.002593
354.461911,-157.453727,13.380848,0.000676
357.536032,-161.257331,13.390239,-0.001496
360.730445,-164.936742,13.434904,-0.003946
363.711437,-168.672842,13.460572,-0.006698
366.409164,-172.402301,13.482109,-0.009763
368.861231,-176.108513,13.504085,-0.013123
370.890436,-179.741456,13.558450,-0.016715
372.893905,-183.179392,13.591530,-0.020425
374.624942,-186.491670,13.644574,-0.024081
376.041665,-189.674923,13.673476,-0.027474
376.955407,-192.610150,13.693892,-0.030383
377.546854,-195.633933,13.776998,-0.032607
377.650444,-198.814182,13.832240,-0.033999
377.245728,-202.030715,13.889102,-0.034495
376.122085,-205.091093,13.960277,-0.034121
374.293572,-208.177135,14.055356,-0.032985
371.863320,-211.167088,14.187180,-0.031250
369.113999,-214.027220,14.331363,-0.029108
365.898690,-216.658747,14.448871,-0.026740
362.309965,-219.015214,14.587932,-0.024304
358.379757,-220.978972,14.736392,-0.021912
354.272140,-222.703522,14.895727,-0.019637
349.787509,-223.831087,15.050387,-0.017518
345.108278,-224.531934,15.194826,-0.015569
340.254902,-224.761714,15.371713,-0.013794
335.371232,-224.778039,15.523928,-0.012190
330.445676,-224.469102,15.669624,-0.010754
325.530844,-224.070119,15.823102,-0.009485
320.620317,-223.505294,16.003927,-0.008377
315.715923,-222.784360,16.183707,-0.007427
310.834166,-221.965679,16.318149,-0.006624
305.962281,-221.033440,16.433151,-0.005955
301.102269,-219.984630,16.547945,-0.005406
296.255048,-218.876767,16.711684,-0.004957
291.444140,-217.585623,16.875592,-0.004592
286.663041,-216.193390,17.018413,-0.004294
281.895104,-214.755879,17.148823,-0.004048
277.160542,-213.185113,17.261459,-0.003844
272.459906,-211.513397,17.315561,-0.003674
267.805264,-209.738467,17.367342,-0.003531
263.162247,-207.926111,17.382493,-0.003412
258.548308,-206.049282,17.418532,-0.003315
253.957666,-204.128667,17.461672,-0.003236
249.398985,-202.142360,17.508398,-0.003172
244.875622,-200.082164,17.573002,-0.003120
240.379401,-197.952578,17.655594,-0.003074
235.903599,-195.783546,17.703101,-0.003030
231.487352,-193.485367,17.725207,-0.002982
227.116350,-191.095891,17.725897,-0.002926
222.748041,-188.702296,17.728779,-0.002858
218.421243,-186.234681,17.728337,-0.002774
214.141318,-183.678471,17.721484,-0.002674
209.902504,-181.044794,17.710596,-0.002557
