#x_m,y_m,z_m,kappa
196.380000,4.840000,25.000000,-0.001371
200.613624,2.179939,25.013822,-0.001073
204.847248,-0.480123,25.027644,-0.000847
209.080873,-3.140184,25.041466,-0.000680
213.312237,-5.803775,25.061817,-0.000557
217.548150,-8.460112,25.080134,-0.000461
221.784047,-11.116473,25.098429,-0.000382
226.020739,-13.771705,25.100000,-0.000312
230.255499,-16.430015,25.100000,-0.000246
234.483587,-19.098907,25.100000,-0.000185
238.712455,-21.766584,25.100000,-0.000129
242.946334,-24.426327,25.100000,-0.000080
247.180213,-27.086070,25.100000,-0.000036
251.414092,-29.745813,25.100000,0.000002
255.649015,-32.403883,25.100000,0.000034
259.885335,-35.059683,25.094879,0.000064
264.121044,-37.716423,25.084204,0.000092
268.353598,-40.378173,25.067087,0.000119
272.585182,-43.041427,25.046428,0.000146
276.818474,-45.701930,25.019660,0.000174
281.056258,-48.355293,24.997022,0.000201
285.300867,-50.997788,24.980354,0.000227
289.547771,-53.636631,24.968077,0.000252
293.794948,-56.275050,24.957848,0.000275
298.048402,-58.903254,24.950789,0.000294
302.302919,-61.529719,24.941952,0.000311
306.559293,-64.153011,24.931478,0.000326
310.829550,-66.753804,24.922359,0.000339
315.107770,-69.341487,24.913976,0.000353
319.391811,-71.919586,24.910462,0.000369
323.679293,-74.491935,24.903068,0.000389
327.967343,-77.063327,24.893895,0.000416
332.255718,-79.634150,24.879311,0.000449
336.549807,-82.195456,24.860304,0.000488
340.845749,-84.753652,24.841369,0.000533
345.143267,-87.309206,24.825717,0.000581
349.444713,-89.858165,24.814231,0.000630
353.750421,-92.399833,24.801765,0.000674
358.071651,-94.914496,24.781823,0.000711
362.407847,-97.403462,24.756800,0.000737
366.747329,-99.886505,24.731461,0.000750
371.107784,-102.332128,24.701029,0.000746
375.493184,-104.732989,24.665023,0.000727
379.894795,-107.104209,24.629059,0.000692
384.299954,-109.468862,24.593595,0.000642
388.710203,-111.823914,24.556324,0.000580
393.122940,-114.174252,24.518095,0.000506
397.542940,-116.511012,24.478664,0.000422
401.968754,-118.836963,24.438628,0.000328
406.402725,-121.147544,24.414973,0.000220
410.838331,-123.455056,24.395475,0.000095
415.274354,-125.761766,24.375978,-0.000051
419.711160,-128.066973,24.365253,-0.000227
424.150915,-130.366408,24.381600,-0.000442
428.589489,-132.668030,24.406676,-0.000706
433.026364,-134.972791,24.441250,-0.001031
437.462011,-137.279656,24.490334,-0.001429
441.896787,-139.588172,24.537206,-0.001914
446.321788,-141.915241,24.598176,-0.002501
450.737333,-144.260046,24.644834,-0.003207
455.149339,-146.611420,24.687766,-0.004048
459.550062,-148.982761,24.728363,-0.005042
463.857021,-151.513050,24.758607,-0.006204
468.106572,-154.142851,24.781207,-0.007544
472.316097,-156.834820,24.782966,-0.009063
476.469064,-159.613970,24.788296,-0.010748
480.495030,-162.569617,24.768164,-0.012568
484.326382,-165.762779,24.713619,-0.014466
487.992202,-169.130587,24.635170,-0.016364
491.471034,-172.632342,24.565817,-0.018158
494.546514,-176.454258,24.503605,-0.019733
497.186799,-180.537634,24.440104,-0.020968
499.129185,-184.860144,24.377447,-0.021755
499.879537,-189.648734,24.341062,-0.022013
500.194221,-194.468122,24.318394,-0.021698
499.524575,-199.260033,24.310330,-0.020814
497.856682,-203.843479,24.322913,-0.019404
495.610345,-208.185836,24.347110,-0.017549
493.040798,-212.381346,24.382554,-0.015352
489.955412,-216.275368,24.420788,-0.012926
486.668046,-220.027935,24.454002,-0.010378
483.262463,-223.675607,24.476909,-0.007806
479.749786,-227.230619,24.486057,-0.005285
476.187824,-230.738729,24.505774,-0.002877
472.629623,-234.250930,24.537878,-0.000623
469.085495,-237.777318,24.564533,0.001443
465.618545,-241.374797,24.573196,0.003299
462.241830,-245.053490,24.592074,0.004926
459.038723,-248.879752,24.583085,0.006307
456.054185,-252.869265,24.552233,0.007423
453.263374,-257.004993,24.505105,0.008257
450.727875,-261.276898,24.476440,0.008794
448.536715,-265.748952,24.463069,0.009022
446.438658,-270.267770,24.443720,0.008934
444.900384,-274.981557,24.418313,0.008535
443.648999,-279.792564,24.405656,0.007842
442.607876,-284.651757,24.400000,0.006883
441.957855,-289.583736,24.400000,0.005699
441.633315,-294.554847,24.400000,0.004340
441.444629,-299.544625,24.400000,0.002864
