#x_m,y_m,z_m,kappa
-165.120000,2.280000,238.800000,0.000643
-168.996561,5.437823,238.800000,0.000565
-172.873014,8.595779,238.800000,0.000530
-176.741468,11.763543,238.800000,0.000523
-180.607968,14.933705,238.800000,0.000529
-184.474442,18.103903,238.800000,0.000531
-188.339167,21.276247,238.800000,0.000517
-192.202869,24.449843,238.800000,0.000483
-196.066558,27.623456,238.800000,0.000430
-199.934390,30.792007,238.800000,0.000362
-203.802533,33.960180,238.800000,0.000288
-207.666557,37.133369,238.800000,0.000216
-211.525746,40.312446,238.800000,0.000154
-215.384096,43.492540,238.800000,0.000105
-219.240811,46.674617,238.800000,0.000069
-223.099936,49.853781,238.800000,0.000045
-226.960279,53.031466,238.800000,0.000030
-230.824896,56.203953,238.800000,0.000021
-234.690446,59.375302,238.800000,0.000015
-238.557041,62.545383,238.800000,0.000011
-242.422075,65.717361,238.800000,0.000008
-246.286420,68.890179,238.800000,0.000004
-250.150056,72.063861,238.800000,0.000002
-254.015002,75.235939,238.800000,-0.000001
-257.882341,78.405100,238.800000,-0.000002
-261.749362,81.574648,238.800000,-0.000003
-265.611531,84.750101,238.800000,-0.000002
-269.470067,87.929974,238.800000,-0.000002
-273.328603,91.109848,238.800000,-0.000000
-277.187897,94.288798,238.800000,0.000001
-281.053323,97.460285,238.800000,0.000002
-284.918946,100.631534,238.800000,0.000002
-288.784511,103.802855,238.800000,0.000002
-292.649188,106.975265,238.800000,0.000001
-296.512021,110.149931,238.800000,-0.000001
-300.377265,113.321659,238.800000,-0.000003
-304.242954,116.492846,238.800000,-0.000005
-308.108632,119.664044,238.799808,-0.000006
-311.972482,122.837418,238.791923,-0.000007
-315.832472,126.015485,238.784039,-0.000007
-319.693987,129.191693,238.776154,-0.000006
-323.556557,132.366615,238.768269,-0.000005
-327.420714,135.539575,238.756129,-0.000001
-331.284036,138.713413,238.732534,0.000003
-335.146406,141.888394,238.706131,0.000009
-339.007499,145.064907,238.675450,0.000018
-342.868592,148.241421,238.644770,0.000028
-346.730277,151.417190,238.612343,0.000041
-350.591865,154.592896,238.560983,0.000056
-354.455444,157.766057,238.501125,0.000075
-358.317905,160.940452,238.435254,0.000096
-362.178937,164.116456,238.363423,0.000120
-366.042310,167.289467,238.285662,0.000145
-369.909388,170.457723,238.202019,0.000171
-373.776466,173.625979,238.118377,0.000196
-377.643450,176.794292,238.032137,0.000219
-381.511012,179.961735,237.939250,0.000238
-385.386194,183.119569,237.840722,0.000253
-389.272585,186.263341,237.739777,0.000262
-393.172088,189.390770,237.632262,0.000264
-397.072349,192.517262,237.524610,0.000261
-400.972609,195.643755,237.416957,0.000252
-404.879147,198.762357,237.307981,0.000237
-408.799572,201.863423,237.193331,0.000220
-412.721409,204.962821,237.081967,0.000200
-416.643278,208.062183,236.970675,0.000179
-420.565456,211.161149,236.859264,0.000159
-424.491591,214.254942,236.742366,0.000140
-428.415683,217.351162,236.621060,0.000123
-432.340176,220.446833,236.498676,0.000109
-436.264300,223.542988,236.376703,0.000097
-440.190891,226.636197,236.259948,0.000088
-444.120901,229.725329,236.149945,0.000081
-448.052491,232.812653,236.046053,0.000076
-451.985331,235.898553,235.946980,0.000072
-455.920737,238.981227,235.849900,0.000070
-459.856143,242.063901,235.752820,0.000069
-463.789808,245.148721,235.653532,0.000069
-467.725148,248.231377,235.553346,0.000069
-471.660554,251.313890,235.451210,0.000068
-475.595961,254.396403,235.349074,0.000066
-479.531623,257.478294,235.240011,0.000062
-483.470195,260.555962,235.118951,0.000054
-487.409517,263.633030,235.006362,0.000041
-491.349492,266.709490,234.899062,0.000022
-495.294893,269.779360,234.802263,-0.000005
-499.245294,272.843015,234.711991,-0.000039
-503.195695,275.906670,234.621719,-0.000084
-507.145930,278.970424,234.527860,-0.000137
-511.097031,282.033046,234.433444,-0.000201
-515.047697,285.096066,234.333930,-0.000276
-518.992335,288.166376,234.223585,-0.000361
-522.933032,291.241598,234.109154,-0.000459
-526.873950,294.316531,233.994667,-0.000571
-530.804616,297.404336,233.885132,-0.000700
-534.732858,300.495115,233.773814,-0.000848
-538.643638,303.607924,233.658629,-0.001022
-542.540910,306.737285,233.545267,-0.001226
-546.421394,309.886980,233.437921,-0.001467
-550.279881,313.064074,233.332727,-0.001753
-554.135695,316.244309,233.220919,-0.002093
-557.969977,319.447873,233.103452,-0.002495
-561.773911,322.686515,232.980772,-0.002970
-565.557859,325.948871,232.850437,-0.003527
-569.292056,329.260414,232.717636,-0.004177
-572.975443,332.629994,232.590402,-0.004930
-576.596139,336.061929,232.469425,-0.005797
-580.141934,339.563003,232.340675,-0.006790
-583.558149,343.168047,232.208316,-0.007917
-586.920856,346.827245,232.072563,-0.009189
-590.132867,350.593854,231.924682,-0.010611
-593.088375,354.517654,231.785475,-0.012183
-595.878009,358.557828,231.661547,-0.013895
-598.432779,362.684378,231.514159,-0.015724
-600.560786,366.987027,231.364774,-0.017630
-602.376317,371.417912,231.219020,-0.019552
-603.737040,375.846805,231.096081,-0.021411
-604.540391,380.367262,230.978316,-0.023115
-604.854463,384.819080,230.862379,-0.024561
-604.537561,389.158965,230.741143,-0.025652
-603.496554,393.369047,230.626966,-0.026308
-602.083528,397.391448,230.521080,-0.026474
-599.747478,401.146518,230.403272,-0.026136
-597.001949,404.603693,230.273466,-0.025314
-593.505627,407.470778,230.167829,-0.024070
-589.524108,409.858507,230.091617,-0.022488
-585.235465,411.854746,230.010371,-0.020673
-580.596682,413.330083,229.920221,-0.018730
-575.833364,414.397136,229.826082,-0.016757
-570.964722,415.090518,229.748113,-0.014836
-566.031080,415.471257,229.649083,-0.013028
-561.058365,415.552064,229.535686,-0.011376
-556.085933,415.512357,229.428086,-0.009903
-551.108336,415.246929,229.321838,-0.008617
-546.137278,414.858991,229.199853,-0.007516
-541.177950,414.370114,229.085561,-0.006590
-536.230253,413.714904,228.964357,-0.005824
-531.291133,412.989482,228.840914,-0.005201
-526.367674,412.169799,228.718218,-0.004701
-521.456650,411.289773,228.596593,-0.004306
-516.568444,410.273815,228.483531,-0.003998
-511.684115,409.237384,228.368734,-0.003761
-506.808218,408.153031,228.245463,-0.003582
-501.976539,406.892139,228.124332,-0.003449
-497.172253,405.535705,228.004546,-0.003354
-492.378528,404.139276,227.892232,-0.003291
-487.597540,402.704272,227.782290,-0.003254
-482.848022,401.157289,227.684143,-0.003241
-478.119562,399.559823,227.590401,-0.003246
-473.424308,397.877361,227.490841,-0.003267
-468.747286,396.143111,227.391939,-0.003298
-464.091311,394.347115,227.290339,-0.003333
-459.439846,392.538183,227.187348,-0.003368
-454.832913,390.623359,227.101728,-0.003395
-450.297362,388.539209,227.031068,-0.003412
-445.777271,386.420741,226.955045,-0.003412
-441.320188,384.178754,226.873676,-0.003393
-436.920599,381.822685,226.797107,-0.003354
-432.549664,379.409790,226.725883,-0.003295
-428.211959,376.937002,226.658943,-0.003215
-423.878429,374.458080,226.592070,-0.003118
-419.596339,371.895463,226.535665,-0.003005
-415.390642,369.203207,226.486437,-0.002879
-411.232308,366.435884,226.438657,-0.002742
-407.097322,363.633118,226.388622,-0.002598
-403.016811,360.749067,226.329771,-0.002448
-398.959419,357.832535,226.272341,-0.002294
-394.910791,354.903797,226.217005,-0.002138
-390.908942,351.909928,226.160703,-0.001981
-386.933379,348.881939,226.102784,-0.001826
-382.981951,345.820968,226.050949,-0.001674
-379.069475,342.710082,226.004834,-0.001525
-375.173470,339.578582,225.960964,-0.001382
-371.304035,336.413608,225.908183,-0.001245
-367.446178,333.233925,225.854390,-0.001114
-363.605455,330.033435,225.803165,-0.000991
-359.786413,326.807070,225.761948,-0.000877
-355.967828,323.580164,225.720939,-0.000770
-352.149435,320.353032,225.679895,-0.000670
-348.353334,317.099643,225.629133,-0.000578
-344.564402,313.837757,225.574389,-0.000491
-340.776730,310.574516,225.514693,-0.000408
-336.994473,307.304896,225.462997,-0.000327
-333.219010,304.027402,225.413994,-0.000246
-329.454797,300.736851,225.365336,-0.000164
-325.696691,297.439358,225.312552,-0.000077
-321.938777,294.141702,225.256505,0.000015
-318.178931,290.846237,225.200624,0.000114
-314.416935,287.553042,225.155495,0.000223
-310.653337,284.261663,225.111568,0.000342
-306.889738,280.970283,225.067642,0.000476
-303.113240,277.694046,225.024698,0.000626
-299.341616,274.412311,224.980710,0.000795
-295.564260,271.137228,224.934216,0.000988
-291.764662,267.887950,224.880767,0.001208
-287.942068,264.666997,224.824360,0.001460
-284.119473,261.446044,224.767952,0.001749
-280.277195,258.248983,224.710450,0.002081
-276.398574,255.097984,224.647267,0.002461
-272.508931,251.960432,224.583391,0.002897
-268.596591,248.856294,224.516815,0.003393
-264.635930,245.813944,224.446926,0.003957
